A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,42,1563473283039,"{""rt"": 1812, ""hit"": 1021, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1021.jpg"", ""trial"": 40, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,43,1563473284143,"{""rt"": 1104, ""hit"": 408, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_408.jpg"", ""trial"": 41, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,44,1563473285223,"{""rt"": 1080, ""hit"": 539, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_539.jpg"", ""trial"": 42, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,45,1563473286214,"{""rt"": 991, ""hit"": 107, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_107.jpg"", ""trial"": 43, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,46,1563473287092,"{""rt"": 878, ""hit"": 862, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_862.jpg"", ""trial"": 44, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,47,1563473288187,"{""rt"": 1095, ""hit"": 156, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_156.jpg"", ""trial"": 45, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,48,1563473289855,"{""rt"": 1668, ""hit"": 850, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_850.jpg"", ""trial"": 46, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,49,1563473291047,"{""rt"": 1192, ""hit"": 1540, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1540.jpg"", ""trial"": 47, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,50,1563473292178,"{""rt"": 1131, ""hit"": 2208, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_2208.jpg"", ""trial"": 48, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,51,1563473293443,"{""rt"": 1264, ""hit"": 1078, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1078.jpg"", ""trial"": 49, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,52,1563473294781,"{""rt"": 1338, ""hit"": 595, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_595.jpg"", ""trial"": 50, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,53,1563473296028,"{""rt"": 1247, ""hit"": 1191, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1191.jpg"", ""trial"": 51, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,54,1563473297415,"{""rt"": 1387, ""hit"": 1475, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1475.jpg"", ""trial"": 52, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,55,1563473298833,"{""rt"": 1417, ""hit"": 231, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_231.jpg"", ""trial"": 53, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,56,1563473299880,"{""rt"": 1047, ""hit"": 1395, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1395.jpg"", ""trial"": 54, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,57,1563473300870,"{""rt"": 990, ""hit"": 1017, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1017.jpg"", ""trial"": 55, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,58,1563473301933,"{""rt"": 1063, ""hit"": 1523, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1523.jpg"", ""trial"": 56, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,59,1563473302949,"{""rt"": 1015, ""hit"": 1153, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1153.jpg"", ""trial"": 57, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,60,1563473304028,"{""rt"": 1079, ""hit"": 354, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_354.jpg"", ""trial"": 58, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,61,1563473305784,"{""rt"": 1756, ""hit"": 741, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_741.jpg"", ""trial"": 59, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,62,1563473306868,"{""rt"": 1083, ""hit"": 2122, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_2122.jpg"", ""trial"": 60, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,63,1563473307842,"{""rt"": 974, ""hit"": 603, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_603.jpg"", ""trial"": 61, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,64,1563473308954,"{""rt"": 1111, ""hit"": 1197, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1197.jpg"", ""trial"": 62, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,65,1563473309953,"{""rt"": 999, ""hit"": 1039, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1039.jpg"", ""trial"": 63, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,66,1563473310887,"{""rt"": 934, ""hit"": 1743, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1743.jpg"", ""trial"": 64, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,67,1563473311854,"{""rt"": 967, ""hit"": 1649, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1649.jpg"", ""trial"": 65, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,68,1563473312966,"{""rt"": 1111, ""hit"": 1013, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1013.jpg"", ""trial"": 66, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,69,1563473314988,"{""rt"": 2022, ""hit"": 1889, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1889.jpg"", ""trial"": 67, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,70,1563473316042,"{""rt"": 1054, ""hit"": 1886, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1886.jpg"", ""trial"": 68, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,71,1563473317074,"{""rt"": 1032, ""hit"": 100, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_100.jpg"", ""trial"": 69, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
